Date,Open,High,Low,Close,Return,SMA_Month,SMA_Year,EMA_Month,EMA_Year,MACD,MACD_signal,RSI
2013-04-05,1559.98,1559.98,1539.5,1553.28,-0.0042949268580366705,1543.2050000000002,,1545.42730973476,1438.3607749108116,107.06653482394836,105.36832473058743,
2013-04-08,1553.26,1563.07,1548.63,1563.07,0.006315748812175647,1544.9003333333335,,1546.565547817138,1439.187852619712,107.37769519742596,105.77019882395516,
2013-04-09,1563.11,1573.89,1560.92,1568.61,0.0035186263282814393,1546.4826666666665,,1547.987770539489,1440.0451856659788,107.94258487351021,106.20467603386618,
2013-04-10,1568.61,1589.07,1568.61,1587.73,0.012189135604133672,1549.1746666666666,,1550.5517853448705,1441.0223630037972,109.52942234107331,106.86962529530761,
2013-04-11,1587.73,1597.35,1586.17,1593.37,0.003552241250086521,1552.2010000000002,,1553.3142508079807,1442.0292324888655,111.28501831911512,107.75270390006912,
2013-04-12,1593.3,1593.3,1579.97,1588.85,-0.002792945459110052,1554.7803333333331,,1555.606879789267,1442.9984654193609,112.60841436990609,108.72384599403654,
2013-04-15,1588.84,1588.84,1552.28,1552.36,-0.022960147025502895,1557.2526666666668,,1555.3974036737316,1443.7195924238958,111.67781124983571,109.31463904519637,
2013-04-16,1552.36,1575.35,1552.36,1574.57,0.014307248318688988,1558.3913333333333,,1556.6343453727463,1444.5814430229723,112.05290234977406,109.8622917061119,
2013-04-17,1574.57,1574.57,1543.69,1552.01,-0.014327721219126458,1560.0369999999998,,1556.3360005098652,1445.2882317631615,111.0477687467037,110.09938711423028,
2013-04-18,1552.03,1554.38,1536.03,1541.61,-0.006713787748948199,1560.4443333333334,,1555.3859359604749,1445.921241661278,109.46469429919694,109.97244855122362,
2013-04-19,1541.61,1555.89,1539.4,1555.25,0.00884789278741063,1560.4493333333332,,1555.3771658985054,1446.6389364988968,108.7382293996086,109.72560472090062,
2013-04-22,1555.25,1565.55,1548.19,1562.5,0.004661629963028452,1560.8156666666666,,1555.836703582628,1447.3986772519406,108.43802633068731,109.46808904285797,
2013-04-23,1562.5,1579.58,1562.5,1578.78,0.010419199999999983,1561.193,,1557.3169162551844,1448.259249184289,109.05766707089538,109.38600464846544,
2013-04-24,1578.78,1583.0,1575.8,1578.79,6.3340047378297835e-06,1561.945,,1558.7022764971953,1449.1133224427472,109.5889540544481,109.426594529662,
2013-04-25,1578.93,1592.64,1578.93,1585.16,0.003945710069477442,1562.822,,1560.4092264010742,1450.0025277590926,110.40669864198162,109.62261535212592,
2013-04-26,1585.16,1585.78,1577.56,1582.24,-0.0018420853415428554,1563.8433333333335,,1561.817663407821,1450.8659108326697,110.95175257515143,109.88844279673103,
2013-04-29,1582.34,1596.65,1582.34,1593.61,0.00712236308252334,1564.4769999999999,,1563.8687818981357,1451.7969008857929,112.07188101234283,110.32513043985341,
2013-04-30,1593.58,1597.57,1586.5,1597.57,0.0025037964833896065,1565.574,,1566.0430540342322,1452.7466419633079,113.29641207092436,110.91938676606759,
2013-05-01,1597.55,1597.55,1581.28,1582.7,-0.009295483709430008,1567.0896666666667,,1567.117695709671,1453.5924255619252,113.52527014774569,111.4405634424032,
2013-05-02,1582.77,1598.6,1582.77,1597.59,0.00936333137474171,1568.235,,1569.0836508255657,1454.5286367219571,114.55501410360853,112.06345357464429,
2013-05-03,1597.6,1618.46,1597.6,1614.42,0.01052829243865809,1569.531,,1572.0085765792974,1455.5671055656405,116.44147101365684,112.9390570624468,
2013-05-06,1614.4,1619.77,1614.21,1617.5,0.0019202180376609941,1571.8183333333334,,1574.9435071230778,1456.6177512852694,118.3257558378084,114.01639681751912,
2013-05-07,1617.55,1626.03,1616.64,1625.96,0.005199221044171792,1573.8386666666665,,1578.2348937608326,1457.7153464641706,120.51954729666204,115.31702691334772,
2013-05-08,1625.95,1632.78,1622.7,1632.69,0.0041452689197084835,1576.3143333333333,,1581.7481264219575,1458.8482959338162,122.89983048814133,116.83358762830643,
2013-05-09,1632.69,1635.01,1623.09,1626.67,-0.003687166577856165,1578.6116666666667,,1584.6463118145007,1459.9338336363571,124.71247817814356,118.40936573827386,
2013-05-10,1626.69,1633.7,1623.71,1633.7,0.0043093644148547,1580.739,,1587.8110658914052,1461.0566952306158,126.75437066078939,120.07836672277699,
2013-05-13,1632.1,1636.0,1626.74,1633.77,0.0010232216163225739,1582.889333333333,,1590.7761584149089,1462.171641245061,128.6045171698479,121.78359681219116,
2013-05-14,1633.75,1651.1,1633.75,1650.34,0.010154552410099413,1585.276,,1594.6189869047164,1463.3851543562366,131.23383254847977,123.6736439594489,
2013-05-15,1649.13,1661.49,1646.68,1658.78,0.005851570221874481,1587.9456666666665,,1598.7584071048623,1464.6440321793712,134.11437492549112,125.76179015265734,
2013-05-16,1658.07,1660.51,1648.6,1650.47,-0.004583642427641721,1591.448666666667,,1602.0946389048881,1465.8400901760413,136.25454872884688,127.86034186789524,
2013-05-17,1652.45,1667.47,1652.45,1667.47,0.00908953372265423,1594.465,,1606.3124041372325,1467.1366091574841,139.1757949797484,130.12343249026588,
2013-05-20,1665.71,1672.84,1663.52,1666.29,0.0003481998667234556,1598.2713333333334,,1610.181926451304,1468.4159681561287,141.76595829517532,132.45193765124776,
2013-05-21,1666.2,1674.93,1662.67,1669.16,0.0017764974192774194,1601.712,,1613.9869634547626,1469.7043092410354,144.28265421372726,134.81808096374365,
2013-05-22,1669.39,1687.18,1648.86,1655.35,-0.00841025763901796,1605.0636666666667,,1616.6555464578892,1470.894616959536,145.7609294983531,137.00665067066555,
2013-05-23,1651.62,1655.5,1635.53,1650.51,-0.000672067424710224,1607.3176666666666,,1618.8397047510878,1472.045170202558,146.79453454852978,138.9642274462384,
2013-05-24,1646.67,1649.78,1636.88,1649.6,0.0017793486248002552,1609.2223333333334,,1620.824239928572,1473.181454827321,147.6427851012511,140.69993897724095,
2013-05-28,1652.63,1674.21,1652.63,1660.06,0.004495864168022991,1611.2473333333332,,1623.3555792881807,1474.3762904042242,148.97928888395654,142.35580895858408,
2013-05-29,1656.57,1656.57,1640.05,1648.36,-0.0049560235909137775,1614.8373333333334,,1624.9687677212976,1475.4876483086741,149.48111941262346,143.78087104939195,
2013-05-30,1649.14,1661.91,1648.61,1654.41,0.003195604981990602,1617.297,,1626.8682020619651,1476.6294986463627,150.23870341560246,145.07243752263406,
2013-05-31,1652.13,1658.99,1630.74,1630.74,-0.012946923062955154,1620.7103333333332,,1627.1179954773352,1477.6121028263426,149.50589265099256,145.95912854830576,
2013-06-03,1631.71,1640.42,1622.72,1640.42,0.0053379583381851165,1623.6813333333334,,1627.9761893175491,1478.6492160359971,149.326973281552,146.632697494955,
2013-06-04,1640.73,1646.53,1623.62,1631.38,-0.0056986829033417495,1626.5203333333334,,1628.1957900067496,1479.621256007804,148.57453399894553,147.02106479575312,
2013-06-05,1629.05,1629.31,1607.09,1608.9,-0.012369172216936168,1628.8163333333332,,1626.9509003288417,1480.4432980180134,146.50760231082836,146.91837229876816,
2013-06-06,1609.29,1622.56,1598.23,1622.56,0.00824587240335799,1629.8203333333333,,1626.667616436647,1481.34616513776,145.32145129888704,146.59898809879195,
2013-06-07,1625.27,1644.4,1625.27,1643.38,0.01114276397152481,1631.2793333333332,,1627.7458347310974,1482.3746519342353,145.37118279686206,146.35342703840598,
2013-06-10,1644.67,1648.69,1639.26,1642.81,-0.0011309259608311255,1633.22,,1628.7177163613833,1483.392094285555,145.32562207582828,146.14786604589045,
2013-06-11,1638.64,1640.13,1622.92,1626.13,-0.007634379729531801,1635.239,,1628.550766918708,1484.2965102936864,144.25425662502153,145.76914416171667,
2013-06-12,1629.94,1637.71,1610.92,1612.52,-0.01068750996969218,1636.323,,1627.516523891663,1485.108252438297,142.40827145336584,145.0969696200465,
2013-06-13,1612.15,1639.25,1608.07,1636.36,0.015017213038488854,1636.8213333333333,,1628.0870707373786,1486.0649504685862,142.02212026879238,144.48199974979568,
2013-06-14,1635.52,1640.8,1623.96,1626.73,-0.005374437487771451,1638.6100000000001,,1627.9995177865776,1486.953920326974,141.04559745960364,143.79471929175727,
2013-06-17,1630.64,1646.5,1630.34,1639.04,0.005151351616543114,1639.581333333333,1435.6681643835616,1628.711806961655,1487.9142470449656,140.79755991668935,143.1952874167437,
2013-06-18,1639.77,1654.19,1639.77,1651.81,0.007342493154527747,1640.4019999999998,1436.659890410959,1630.202012964164,1488.9482655334016,141.25374743076236,142.80697941954745,
2013-06-19,1651.83,1652.45,1628.91,1628.93,-0.013863412094464844,1641.5456666666666,1437.6859452054794,1630.1199476116356,1489.8306652480653,140.28928236357024,142.303440008352,
2013-06-20,1624.62,1624.62,1584.32,1588.19,-0.022423705235685785,1641.6446666666668,1438.6390136986302,1627.414789701152,1490.4501708896908,136.96461881146115,141.23567576897383,
2013-06-21,1588.62,1599.19,1577.7,1592.43,0.0023983079654040446,1640.1613333333332,1439.4893698630137,1625.1577064945825,1491.0919446415805,134.06576185300196,139.80169298577945,
2013-06-24,1588.77,1588.77,1560.33,1573.09,-0.009869269938380046,1639.02,1440.3434246575341,1621.798499623904,1491.6075429561204,130.19095666778367,137.8795457221803,
2013-06-25,1577.52,1593.79,1577.09,1588.03,0.006662356103250666,1636.9996666666668,1441.1133150684934,1619.6198867449057,1492.2133421015496,127.40654464335603,135.78494550641545,
2013-06-26,1592.27,1606.83,1592.27,1603.26,0.006902095750092641,1635.475,1441.92304109589,1618.5644101807015,1492.9104511597911,125.6539590209104,133.75874820931443,
2013-06-27,1606.44,1620.07,1606.44,1613.2,0.004208062548243315,1633.9056666666668,1442.7662191780819,1618.2183192012965,1493.6649700720304,124.55334912926605,131.91766839330475,
2013-06-28,1611.12,1615.94,1601.06,1606.28,-0.0030041213565717754,1632.3863333333331,1443.654191780822,1617.4481050592665,1494.37078006712,123.07732499214649,130.1495997130731,
2013-07-01,1609.78,1626.61,1609.78,1614.96,0.003217831007963861,1630.9133333333334,1444.5106575342465,1617.287582152215,1495.1259615712684,122.16162058094665,128.5520038866478,
2013-07-02,1614.29,1624.26,1606.77,1614.08,-0.0001300881502084733,1629.163,1445.3515342465755,1617.0806413681985,1495.870308915274,121.21033245292438,127.08366959990312,
2013-07-03,1611.48,1618.97,1604.57,1615.41,0.002438751954724889,1627.4226666666666,1446.1723013698631,1616.97285805412,1496.6177282731985,120.35512978092152,125.73796163610682,
2013-07-05,1618.65,1632.07,1614.71,1631.89,0.00817965588607791,1625.631,1446.994301369863,1617.9352543087032,1497.4628493011594,120.47240500754378,124.68485031039422,
2013-07-08,1634.2,1644.68,1634.2,1640.46,0.003830620487088478,1624.849,1447.8597534246576,1619.388463708156,1498.3555329014907,121.03293080666526,123.95446640964845,
2013-07-09,1642.89,1654.18,1642.89,1652.32,0.005739885202295854,1624.5140000000001,1448.752383561644,1621.5130789528107,1499.3159344352998,122.19714451751088,123.60300203122094,
2013-07-10,1651.56,1657.92,1647.66,1652.62,0.0006418174332146246,1624.6046666666666,1449.6462739726026,1623.5199770849047,1500.2714775558597,123.24849952904492,123.53210153078575,
2013-07-11,1657.41,1676.63,1657.41,1675.02,0.010625011312831405,1624.3566666666666,1450.5618630136985,1626.8425592084861,1501.359847394382,125.48271181410405,123.92222358744944,
2013-07-12,1675.26,1680.19,1672.33,1680.19,0.0029428267850960827,1625.2453333333333,1451.5445753424658,1630.284329582158,1502.4727884860138,127.81154109614431,124.70008708918843,
2013-07-15,1679.59,1684.51,1677.89,1682.5,0.0017325656856733381,1626.1046666666668,1452.5505479452056,1633.6530825123652,1503.5923297169302,130.06075279543506,125.77222023043778,
2013-07-16,1682.7,1683.73,1671.84,1676.26,-0.003827182504308584,1627.8300000000002,1453.564493150685,1636.4019158986823,1504.6652946365894,131.73662126209297,126.96510043676884,
2013-07-17,1677.91,1684.75,1677.91,1680.91,0.0017879385664308573,1629.0246666666667,1454.5293424657536,1639.2734051955592,1505.7596671143986,133.51373808116068,128.27482796564723,
2013-07-18,1681.05,1693.12,1681.05,1689.37,0.004949287647601164,1630.6756666666668,1455.5029589041094,1642.5054435700579,1506.8989270139496,135.60651655610832,129.74116568373944,
2013-07-19,1686.15,1692.09,1684.08,1692.09,0.0035228182546035804,1633.358,1456.446712328767,1645.7044472107166,1508.047145028977,137.65730218173962,131.32439298333946,
2013-07-22,1694.41,1697.61,1690.67,1695.53,0.000660997043218519,1635.6756666666668,1457.399479452055,1648.9189990035898,1509.208717936831,139.71028106675885,133.00157060002334,
2013-07-23,1696.63,1698.78,1691.13,1692.39,-0.00249907168917207,1637.414,1458.3542191780823,1651.7235797130488,1510.3428107428495,141.38076897019937,134.67741027405856,
2013-07-24,1696.06,1698.38,1682.57,1685.94,-0.0059667700435125474,1639.0666666666666,1459.2923835616436,1653.9310906993135,1511.4291603487516,142.5019303505619,136.24231428935923,
2013-07-25,1685.21,1690.94,1680.07,1690.25,0.002990725191519136,1641.0603333333333,1460.2074246575341,1656.2742461380772,1512.534655091705,143.7395910463722,137.74176964076182,
2013-07-26,1687.31,1691.85,1676.03,1691.65,0.002572141455926976,1643.6513333333335,1461.159780821918,1658.5565528388554,1513.641176405551,144.91537643330435,139.17649099927033,
2013-07-29,1690.32,1690.92,1681.86,1685.33,-0.0029521037436698433,1645.4943333333333,1462.0909589041098,1660.2838720105485,1514.7010629461174,145.5828090644311,140.4577546123025,
2013-07-30,1687.92,1693.19,1682.42,1685.96,-0.0011611924735769683,1647.4476666666667,1463.0083013698631,1661.9403963969703,1515.757546812774,146.18284958419622,141.60277360668124,
2013-07-31,1687.76,1698.43,1684.94,1685.73,-0.0012027776461108052,1649.0116666666668,1463.947287671233,1663.4752095326544,1516.805356329209,146.66985320344543,142.61618952603408,
2013-08-01,1689.42,1707.85,1689.42,1706.87,0.010328988646991166,1650.1423333333332,1464.8450684931508,1666.2748734337817,1517.976206131703,148.29866730207868,143.75268508124302,
2013-08-02,1706.1,1709.67,1700.68,1709.67,0.002092491647617469,1652.7403333333334,1465.7920273972604,1669.0745590187069,1519.156270863738,149.91828815496888,144.9858056959882,
2013-08-05,1708.01,1709.24,1703.55,1707.14,-0.0005093646992698467,1656.7896666666668,1466.7439726027396,1671.5303939207322,1520.312696804078,151.2176971166541,146.2321839801214,
2013-08-06,1705.79,1705.79,1693.29,1697.37,-0.004936129300793224,1660.6133333333335,1467.7014520547946,1673.1974652806891,1521.4011582272394,151.7963070534497,147.34500859478706,
2013-08-07,1695.3,1695.3,1684.91,1690.91,-0.002589512180734898,1664.756,1468.6162739726026,1674.340209456131,1522.4425041444897,151.8977053116414,148.25554793815795,
2013-08-08,1693.35,1700.18,1688.38,1697.48,0.002438952372516083,1668.1853333333333,1469.5071506849315,1675.833099168642,1523.5170848555388,152.31601431310332,149.06764121314703,
2013-08-09,1696.1,1699.42,1686.02,1691.42,-0.002759271269382605,1671.326,1470.4109589041095,1676.8387056738932,1524.5471703726478,152.2915353012454,149.7124200307667,
2013-08-12,1688.37,1691.49,1683.35,1689.47,0.0006515159591796445,1673.9333333333334,1471.2855890410958,1677.6536278884823,1525.5582950597427,152.09533282873963,150.1890025903613,
2013-08-13,1690.65,1696.81,1682.62,1694.16,0.002076124567474043,1676.7063333333333,1472.1726849315069,1678.7185551214855,1526.5912861474212,152.12726897406424,150.5766558671019,
2013-08-14,1693.88,1695.52,1684.83,1685.39,-0.0050121614282003495,1679.3463333333334,1473.0495890410962,1679.1489709201,1527.563572167514,151.58539875258612,150.77840444419874,
2013-08-15,1679.61,1679.61,1658.59,1661.32,-0.010889432665916472,1681.7233333333331,1473.9146849315068,1677.998714731705,1528.3819915960512,149.61672313565373,150.54606818248973,
2013-08-16,1661.22,1663.6,1652.61,1655.83,-0.0032446033637929354,1683.2536666666667,1474.7283561643835,1676.568475071593,1529.1613016485317,147.4071734230613,149.91828923060405,
2013-08-19,1655.25,1659.18,1645.84,1646.06,-0.005552031415194112,1684.0516666666665,1475.5844383561644,1674.600186357294,1529.8756410293374,144.72454532795655,148.87954045007456,
2013-08-20,1646.81,1658.92,1646.08,1652.35,0.003364079644889188,1684.2383333333335,1476.3883561643836,1673.1646904632732,1530.6235685430627,142.54112192021057,147.61185674410177,
2013-08-21,1650.66,1656.99,1639.43,1642.8,-0.004761731670968054,1684.2393333333334,1477.1731232876712,1671.2056781753176,1531.3081688426885,139.89750933262917,146.06898726180725,
2013-08-22,1645.03,1659.55,1645.03,1656.96,0.007252147377251518,1683.912,1477.9181369863013,1670.286602164006,1532.0745187657685,138.21208339823738,144.49760648909327,
2013-08-23,1659.92,1664.85,1654.81,1663.5,0.002156730444840671,1683.3100000000002,1478.7013424657534,1669.8487568631017,1532.8755738723294,136.97318299077233,142.99272178942908,
2013-08-26,1664.29,1669.51,1656.02,1656.78,-0.004512434731927723,1682.7536666666667,1479.4343561643836,1669.0056112590298,1533.6303112138983,135.37530004513155,141.46923744056957,
2013-08-27,1652.54,1652.54,1629.05,1630.48,-0.013349147373134657,1681.8963333333334,1480.1535342465754,1666.5200879519934,1534.2198808572705,132.30020709472296,139.63543137140024,
2013-08-28,1630.25,1641.18,1627.47,1634.96,0.0028891274344425926,1680.3703333333333,1480.7778630136988,1664.4839532454116,1534.8327515692504,129.65120167616124,137.63858543235244,
2013-08-29,1633.5,1646.41,1630.88,1638.17,0.002858891949801085,1678.8386666666665,1481.4101643835616,1662.7862788424807,1535.4610333544554,127.3252454880253,135.57591744348701,
2013-08-30,1638.89,1640.08,1628.05,1632.97,-0.003612200940880762,1677.1320000000003,1482.0359726027398,1660.862647949416,1536.0535150422459,124.80913290717012,133.42256053622364,
2013-09-03,1635.95,1651.35,1633.41,1639.77,0.002335034689324207,1675.1613333333332,1482.659123287671,1659.5018319526787,1536.683329451987,122.8185025006917,131.30174892911725,
2013-09-04,1640.72,1655.72,1637.41,1653.08,0.007533278073041043,1673.3026666666667,1483.308109589041,1659.087520213796,1537.389714337745,121.697805876051,129.380960318504,
2013-09-05,1653.28,1659.17,1653.07,1655.08,0.00108874479821927,1671.9923333333334,1484.0212602739725,1658.8289705225832,1538.103518533299,120.72545198928424,127.64985865266006,
2013-09-06,1657.44,1664.83,1640.62,1655.17,-0.0013695820059851226,1670.9636666666665,1484.7280273972606,1658.592907908223,1538.813113088403,119.77979481981993,126.07584588609204,
2013-09-09,1656.85,1672.4,1656.85,1671.71,0.008968826387421993,1669.7943333333335,1485.381890410959,1659.4391719141445,1539.6181825008516,119.82098941329286,124.82487459153222,
2013-09-10,1674.32,1684.09,1674.32,1683.99,0.005775479000430069,1669.1296666666667,1486.092,1661.023096306781,1540.4922466793469,120.53084962743424,123.96606959871265,
2013-09-11,1681.04,1689.13,1678.7,1689.13,0.0048124970256508744,1669.085,1486.8548767123289,1662.836444932151,1541.3916075102454,121.4448374219055,123.46182316335123,
2013-09-12,1689.21,1689.97,1681.96,1683.42,-0.0034276377715026334,1669.1906666666664,1487.6380273972602,1664.1644162268515,1542.2504736793423,121.91394254750912,123.15224704018283,
2013-09-13,1685.04,1688.73,1682.22,1687.99,0.0017507002801120718,1669.1136666666669,1488.391315068493,1665.7015506638295,1543.1312684030615,122.57028226076795,123.03585408429986,
2013-09-16,1691.7,1704.95,1691.7,1697.6,0.0034876160075662725,1668.4843333333333,1489.1281643835614,1667.7595151371315,1544.0642788053513,123.69523633178028,123.16773053379595,
2013-09-17,1697.73,1705.52,1697.73,1704.76,0.004140823334688067,1668.0819999999999,1489.9068493150685,1670.146643192801,1545.0343425901292,125.1123006026719,123.55664454757115,
2013-09-18,1705.74,1729.44,1700.35,1725.52,0.011596140091690394,1668.0026666666668,1490.7446575342465,1673.719117825525,1546.1232482504395,127.59586957508554,124.36448955307405,
2013-09-19,1727.34,1729.86,1720.2,1722.34,-0.00289462410411384,1668.9409999999998,1491.6417534246575,1676.8559489335566,1547.185794470814,129.67015446274263,125.42562253500778,
2013-09-20,1722.44,1725.23,1708.89,1709.91,-0.007274563990617945,1669.9886666666669,1492.5736438356164,1678.9884683571988,1548.1664294200784,130.8220389371204,126.5049058154303,
2013-09-23,1711.44,1711.44,1697.1,1701.84,-0.005609311457018731,1670.4029999999998,1493.5361643835615,1680.462760721251,1549.0920019062887,131.3707588149623,127.47807641533673,
2013-09-24,1702.6,1707.63,1694.9,1697.42,-0.0030424057324091604,1670.7503333333334,1494.4488493150686,1681.5567761585899,1549.9848794594423,131.5718966991476,128.29684047209892,
2013-09-25,1698.02,1701.71,1691.88,1692.77,-0.0030918363741298687,1671.0153333333333,1495.2977534246575,1682.28020995481,1550.8439141394806,131.43629581532946,128.92473154074503,
2013-09-26,1694.05,1703.85,1693.11,1698.67,0.002727192231634319,1670.969,1496.1813424657532,1683.3376157641771,1551.7327861825274,131.6048295816497,129.46075114892597,
2013-09-27,1695.52,1695.52,1687.11,1691.75,-0.002223506652826261,1671.4116666666666,1497.08298630137,1683.8803502310045,1552.5742422866751,131.30610794432937,129.82982250800666,
2013-09-30,1687.26,1687.26,1674.99,1681.55,-0.003384185010016261,1672.426,1497.9075616438356,1683.7300050548106,1553.348920633752,130.38108442105863,129.94007489061704,
2013-10-01,1682.41,1696.55,1682.07,1695.0,0.007483312628907292,1673.2833333333333,1498.7196438356161,1684.4571015028873,1554.1992710609122,130.2578304419751,130.00362600088866,
2013-10-02,1691.9,1693.87,1680.34,1693.87,0.0011643714167502805,1674.9146666666666,1499.591095890411,1685.0643852768947,1555.0372817816694,130.02710349522522,130.00832149975597,
2013-10-03,1692.35,1692.35,1670.36,1678.66,-0.008089343220964829,1676.2986666666666,1500.4550410958902,1684.651199129998,1555.7786090843183,128.87259004567977,129.78117520894074,
2013-10-04,1678.79,1691.94,1677.33,1690.5,0.006975261944614893,1677.494,1501.3090684931506,1685.0285411216112,1556.5860619681137,128.44247915349752,129.5134359978521,
2013-10-07,1687.15,1687.15,1674.7,1676.12,-0.006537652253800906,1678.612,1502.1817534246575,1684.45379653312,1557.3021100230967,127.15168651002341,129.04108610028635,
2013-10-08,1676.22,1676.79,1655.03,1655.45,-0.012390974931691534,1679.0326666666667,1502.9637534246576,1682.5825838535638,1557.8897395295526,124.69284432401128,128.17143774503134,
2013-10-09,1656.99,1662.47,1646.47,1656.4,-0.0003560673268999319,1678.9883333333332,1503.6636712328766,1680.8933848952693,1558.4792304859945,122.41415440927472,127.01998107788002,
2013-10-10,1660.88,1692.56,1660.88,1692.56,0.019074225711670823,1679.8523333333333,1504.3569315068492,1681.646069740736,1559.2811607120493,122.36490902868672,126.08896666804137,
2013-10-11,1691.09,1703.44,1688.52,1703.2,0.007161061800377347,1681.7723333333336,1505.164191780822,1683.036645886495,1560.1414875990413,122.8951582874538,125.45020499192387,
2013-10-14,1699.86,1711.03,1692.13,1710.14,0.006047556857623687,1683.9399999999998,1505.9789315068492,1684.7852493776893,1561.037697832843,123.74755154484637,125.1096743025084,
2013-10-15,1709.17,1711.57,1695.93,1698.06,-0.0065002311063265365,1686.5123333333333,1506.822301369863,1685.6416849017094,1561.8559603114998,123.78572459020961,124.84488436004865,
2013-10-16,1700.49,1721.76,1700.49,1721.54,0.012378784938458887,1688.455333333333,1507.662,1687.9577052306315,1562.8090694663751,125.14863576425637,124.90563464089021,
2013-10-17,1720.17,1733.45,1714.12,1733.15,0.0075457658254707485,1690.7373333333333,1508.6275890410957,1690.8733371512362,1563.8252741985382,127.04806295269805,125.33412030325181,
2013-10-18,1736.72,1745.31,1735.74,1744.5,0.004479708876502817,1693.3396666666667,1509.6236712328769,1694.3331218511566,1564.9025873833014,129.4305344678553,126.15340313617253,
2013-10-21,1745.2,1747.79,1740.67,1744.66,-0.0003094201237680287,1696.3173333333332,1510.6669041095893,1697.5800172155982,1565.9738971137447,131.60612010185355,127.24394652930873,
2013-10-22,1746.48,1759.33,1746.48,1754.67,0.0046894324584307034,1698.749,1511.7356164383561,1701.2632419113663,1567.097922529765,134.16531938160142,128.62822109976727,
2013-10-23,1752.27,1752.27,1740.5,1746.38,-0.0033613541292151737,1701.105,1512.822410958904,1704.17400049773,1568.1653449405928,136.00865555713722,130.10430799124126,
2013-10-24,1747.48,1753.94,1745.5,1752.07,0.0026266395037424853,1703.0133333333333,1513.8990958904108,1707.2640649817477,1569.2597539900555,138.00431099169214,131.68430859133144,
2013-10-25,1756.01,1759.82,1752.45,1759.77,0.002141217874613465,1705.3016666666665,1515.0325753424659,1710.6515446603448,1570.3929213789102,140.25862328143467,133.3991715293521,
2013-10-28,1759.42,1764.99,1757.67,1762.11,0.0015289129372178486,1707.6943333333334,1516.2082191780821,1713.9714450048389,1571.5327159000649,142.43872910477398,135.20708304443647,
2013-10-29,1762.93,1772.09,1762.93,1771.95,0.005116482219940656,1709.8446666666669,1517.4063287671233,1717.7119969400107,1572.7236622994765,144.98833464053428,137.16333336365605,
2013-10-30,1772.27,1775.22,1757.24,1763.31,-0.005055663076167873,1712.0843333333332,1518.6860273972604,1720.6538035890426,1573.85564901076,146.7981545782825,139.09029760658134,
2013-10-31,1763.24,1768.53,1755.72,1756.54,-0.0037998230530160645,1713.344,1519.9684657534247,1722.969042067169,1574.9401867354882,148.02885533168092,140.87800915160128,
2013-11-01,1758.7,1765.67,1752.7,1761.64,0.0016716893159720557,1714.484,1521.1754520547943,1725.4639425789646,1576.0480398346704,149.41590274429427,142.58558787013988,
2013-11-04,1763.4,1768.78,1761.56,1767.93,0.002568900986730165,1716.2083333333333,1522.3946575342463,1728.2036882190316,1577.1861089373128,151.01757928171878,144.27198615245567,
2013-11-05,1765.67,1767.03,1755.76,1762.97,-0.0015291645664252354,1718.4113333333332,1523.6249863013697,1730.4466760758685,1578.2874959287794,152.15918014708905,145.84942495138236,
2013-11-06,1765.0,1773.74,1764.4,1770.49,0.0031104815864022714,1720.5963333333334,1524.8367397260274,1733.0301163290385,1579.4264062589739,153.6037100700646,147.40028197511882,
2013-11-07,1770.74,1774.54,1746.2,1747.15,-0.013322113918474716,1723.1870000000001,1526.0769315068492,1733.9410765658747,1580.419806921909,153.52126964396575,148.62447950888821,
2013-11-08,1748.37,1770.78,1747.63,1770.61,0.012720419590818884,1724.8029999999999,1527.213178082192,1736.306813561625,1581.5457576513531,154.7610559102718,149.85179478916493,
2013-11-11,1769.96,1773.44,1767.85,1771.89,0.0010904201224886797,1727.4316666666666,1528.4660273972602,1738.6025030092621,1582.6721071520249,155.93039585723727,151.0675150027794,
2013-11-12,1769.51,1771.78,1762.29,1767.69,-0.0010285333227842376,1730.443,1529.730575342466,1740.479115718342,1583.7664426480685,156.71267307027347,152.19654661627823,
2013-11-13,1764.37,1782.0,1760.64,1782.0,0.009992235188764324,1732.8660000000002,1531.0720821917807,1743.157882446191,1584.9384178510045,158.21946459518654,153.4011302120599,
2013-11-14,1782.75,1791.53,1780.22,1790.62,0.004414528116673617,1735.8036666666667,1532.452410958904,1746.2199545464368,1586.1538824117813,160.06607213465554,154.73411859657904,
2013-11-15,1790.66,1798.22,1790.66,1798.18,0.004199568874046431,1739.5356666666669,1533.8363013698631,1749.572215543441,1587.4062823966744,162.16593314676652,156.22048150661655,
2013-11-18,1798.82,1802.33,1788.0,1791.53,-0.004052656741641723,1743.125,1535.1597260273975,1752.279169379348,1588.6114712305694,163.66769814877875,157.709924835049,
2013-11-19,1790.79,1795.51,1784.72,1787.87,-0.001630565281244631,1746.9720000000002,1536.4653150684933,1754.5753520000353,1589.7874178835434,164.7879341164919,159.1255266913376,
2013-11-20,1789.59,1795.73,1777.23,1781.37,-0.004593230851759357,1751.386,1537.7316438356165,1756.304038967775,1590.9175700472733,165.38646892050178,160.37771513717044,
2013-11-21,1783.52,1797.16,1783.52,1795.85,0.006913295056965959,1755.5516666666667,1539.026,1758.855391292435,1592.1259483126062,166.72944297982872,161.6480607057021,
